Brand,ProductName,ProductScore,ReviewCount,ProductPrice,Category,UserReview
Adidas,Adidas Adistar ,86,351 reviews,$56,running-shoes,4.4 
Adidas,Adidas Terrex Tracerocker GTX ,78,"5,159 reviews",$59,running-shoes,4.4 
Adidas,Adidas SL20.2 ,84,652 reviews,$42,running-shoes,4.2 
Adidas,Adidas SL20 ,89,"3,551 reviews",$40,running-shoes,4.4 
Adidas,Adidas Alphabounce Beyond 2.0 ,87,"1,146 reviews",$50,running-shoes,4.6 
Adidas,Adidas Pulseboost HD ,87,"7,151 reviews",$37,running-shoes,4.5 
Adidas,Adidas Edge Flex ,81,"2,090 reviews",$70,running-shoes,4.5 
Adidas,Adidas SL20.3 ,85,256 reviews,$42,running-shoes,4.4 
Adidas,Adidas Adizero Prime ,80,652 reviews,$44,running-shoes,4.2 
Adidas,Adidas Terrex Swift R GTX ,84,"2,129 reviews",$113,running-shoes,4.3 
Adidas,Adidas Terrex Soulstride ,84,730 reviews,$41,running-shoes,4.5 
Adidas,Adidas Terrex Two ,78,"1,271 reviews",$50,running-shoes,4.3 
Adidas,Adidas Busenitz Lab test ,91,"6,044 reviews",$55,sneakers,4.5 
Adidas,Adidas Day Jogger ,73,31 reviews,$45,sneakers,4.0 
Adidas,Adidas X9000L2 ,87,"1,428 reviews",$34,sneakers,4.4 
Adidas,Adidas Campus ADV ,90,522 reviews,$48,sneakers,4.5 
Adidas,Adidas Superstar 80s ,89,"5,086 reviews",$104,sneakers,4.4 
Adidas,Adidas Forum 84 Low ADV ,86,36 reviews,$100,sneakers,4.8 
Adidas,Adidas Retropy P9 ,90,6 reviews,$128,sneakers,5.0 
Adidas,Adidas NMD_V3 New ,82,160 reviews,$84,sneakers,4.1 
Adidas,Adidas SL 72 ,92,"3,755 reviews",$60,sneakers,4.6 
Adidas,Adidas SL 80 ,86,156 reviews,NA,sneakers,4.3 
Adidas,Adidas SL 76 ,83,5 reviews,NA,sneakers,4.6 
Adidas,Adidas LXCON ,86,241 reviews,$35,sneakers,4.3 
Adidas,Adidas LXCON 94 ,83,826 reviews,$79,sneakers,4.2 
Adidas,Adidas Lite Racer CLN ,91,"24,937 reviews",$47,sneakers,4.5 
Adidas,Adidas Tubular Invader 2.0 ,86,97 reviews,NA,sneakers,4.3 
Adidas,Adidas Tubular Runner ,81,"1,215 reviews",$49,sneakers,4.1 
Adidas,Adidas Cloudfoam Advantage ,90,"39,500 reviews",$62,sneakers,4.5 
Adidas,Adidas Superstar Metal Toe ,90,793 reviews,NA,sneakers,4.5 
Adidas,Adidas ZX 500 ,95,"2,684 reviews",$125,sneakers,4.8 
Adidas,Adidas POD-S3.1 ,90,"7,633 reviews",$40,sneakers,4.5 
Adidas,Adidas Stan Smith Vulc ,92,"2,802 reviews",$65,sneakers,4.6 
Adidas,Adidas Arkyn Primeknit ,92,"1,015 reviews",NA,sneakers,4.6 
Adidas,Adidas Superstar 80s Metal Toe ,90,311 reviews,NA,sneakers,4.5 
Adidas,Adidas x Raf Simons Stan Smith ,85,31 reviews,$175,sneakers,4.7 
Adidas,Adidas ZX 700 HD ,87,"3,931 reviews",$54,sneakers,4.3 
Adidas,Adidas Samba ,91,"67,465 reviews",$54,sneakers,4.5 
Adidas,Adidas Swift Run ,91,"71,687 reviews",$45,sneakers,4.5 
Adidas,Adidas Superstar ADV ,94,"10,618 reviews",$90,sneakers,4.7 
Adidas,Adidas Superstan ,71,26 reviews,$55,sneakers,3.9 
Adidas,Adidas Yung-1 ,92,"2,964 reviews",$49,sneakers,4.6 
Adidas,Adidas Crazylight Boost 2018 ,80,187 reviews,$35,basketball-shoes,4.0 
Adidas,Adidas CrazyLight Boost 2.5 Low ,79,207 reviews,$300,basketball-shoes,4.2 
Adidas,Adidas Explosive Bounce 2018 ,88,353 reviews,$65,basketball-shoes,4.5 
Adidas,Adidas Harden Vol. 1 Primeknit ,85,596 reviews,$400,basketball-shoes,4.4 
Adidas,Adidas Crazy Explosive Primeknit ,94,102 reviews,NA,basketball-shoes,4.7 
Adidas,Adidas Crazy Explosive 2017 Primeknit ,90,418 reviews,NA,basketball-shoes,4.4 
Adidas,Adidas Crazy Explosive 2017 Primeknit Low ,86,"1,198 reviews",NA,basketball-shoes,4.5 
Adidas,Adidas CrazyLight Boost 2016 Primeknit ,85,18 reviews,NA,basketball-shoes,4.8 
Adidas,Adidas Predator Tango 18.4 Turf ,73,207 reviews,NA,soccer-cleats,3.9 
Adidas,Adidas Predator Tango 18.3 Turf ,82,"1,052 reviews",$40,soccer-cleats,4.3 
Adidas,Adidas Predator Tango 18+ Turf ,84,319 reviews,NA,soccer-cleats,4.5 
Adidas,Adidas Nemeziz 18.1 Soft Ground ,73,10 reviews,NA,soccer-cleats,4.3 
Adidas,Adidas Nemeziz Tango 17.4 Indoor ,78,60 reviews,$80,soccer-cleats,3.9 
Adidas,Adidas Nemeziz 17.1 Soft Ground ,74,89 reviews,$100,soccer-cleats,3.9 
Adidas,Adidas Predator 18.3 Firm Ground ,84,"3,500 reviews",$47,soccer-cleats,4.3 
Adidas,Adidas Predator Mutator 20+ Turf ,66,9 reviews,NA,soccer-cleats,3.9 
Adidas,Adidas Predator 18.2 Firm Ground ,85,650 reviews,$55,soccer-cleats,4.3 
Adidas,Adidas Predator 19.3 Firm Ground ,83,"7,814 reviews",$55,soccer-cleats,4.4 
Adidas,Adidas Predator 19.2 Firm Ground ,86,964 reviews,$76,soccer-cleats,4.6 
Adidas,Adidas Predator 18.1 Firm Ground ,87,726 reviews,$75,soccer-cleats,4.4 
Adidas,Adidas Predator 19.1 Trainers ,85,213 reviews,NA,soccer-cleats,4.5 
Adidas,Adidas Predator Tango 18+ Indoor ,82,134 reviews,NA,soccer-cleats,4.4 
Adidas,Adidas Predator Tango 19.3 Indoor ,81,846 reviews,NA,soccer-cleats,4.3 
Adidas,Adidas Predator Tango 18.4 Indoor ,76,342 reviews,$70,soccer-cleats,4.1 
Adidas,Adidas Predator 18.1 Soft Ground ,87,109 reviews,NA,soccer-cleats,4.7 
Adidas,Adidas Predator 19.1 Firm Ground ,82,393 reviews,NA,soccer-cleats,4.4 
Adidas,Adidas X 17+ Purespeed Firm Ground ,90,167 reviews,NA,soccer-cleats,4.5 
Adidas,Adidas Nemeziz Messi 18.1 Firm Ground ,89,113 reviews,$100,soccer-cleats,4.7 
Adidas,Adidas Nemeziz Messi Tango 18.3 Indoor ,77,75 reviews,NA,soccer-cleats,4.1 
Adidas,Adidas Nemeziz Tango 17.1 Trainers ,78,222 reviews,NA,soccer-cleats,4.1 
Adidas,Adidas Nemeziz Messi 17.1 Firm Ground ,83,109 reviews,NA,soccer-cleats,4.2 
Adidas,Adidas Nemeziz Tango 18.1 Trainers ,86,171 reviews,$85,soccer-cleats,4.6 
Adidas,Adidas Nemeziz Messi 17.2 Firm Ground ,79,77 reviews,NA,soccer-cleats,4.2 
Adidas,Adidas Predator Tango 18+ Trainers ,89,167 reviews,$100,soccer-cleats,4.6 
Adidas,Adidas Predator Tango 18.1 Trainers ,83,361 reviews,$40,soccer-cleats,4.4 
Adidas,Adidas Predator Tango 18.3 Trainers ,78,201 reviews,NA,soccer-cleats,4.2 
Adidas,Adidas Predator Mutator 20+ firm ground ,80,46 reviews,$234,soccer-cleats,4.3 
Adidas,Adidas Ace 17+ Purecontrol Firm Ground ,85,106 reviews,$450,soccer-cleats,4.2 
Adidas,Adidas Solar Boost 19 ,90,"10,108 reviews",$70,running-shoes,4.5 
Adidas,Adidas Adizero Sub 2 ,90,"6,955 reviews",$70,running-shoes,4.5 
Adidas,Adidas Aerobounce PR ,83,"1,432 reviews",$55,running-shoes,4.4 
Adidas,Adidas Alphabounce CK ,83,511 reviews,NA,running-shoes,4.6 
Adidas,Adidas Supernova Glide Boost 8 ,87,"1,505 reviews",NA,running-shoes,4.4 
Adidas,Adidas Solar Blaze ,78,"1,377 reviews",$50,running-shoes,4.3 
Adidas,Adidas Solar Drive ST ,82,679 reviews,$50,running-shoes,4.3 
Adidas,Adidas Terrex Skychaser GTX ,87,400 reviews,NA,running-shoes,4.6 
Adidas,Adidas Pureboost ,88,"3,238 reviews",$79,running-shoes,4.4 
Adidas,Adidas Fluidstreet ,82,"3,925 reviews",$43,running-shoes,4.5 
Adidas,Adidas Ultraboost Uncaged ,89,"3,400 reviews",$80,running-shoes,4.6 
Adidas,Adidas Alphaboost ,87,"2,812 reviews",$50,running-shoes,4.6 
Adidas,Adidas Ultraboost ST Parley ,88,"1,246 reviews",NA,running-shoes,4.5 
Adidas,Adidas Pureboost RBL ,87,595 reviews,$60,running-shoes,4.5 
Adidas,Adidas Alphabounce Beyond ,89,"8,869 reviews",$109,running-shoes,4.5 
Adidas,Adidas Supernova 2 ,88,501 reviews,$46,running-shoes,4.5 
Adidas,Adidas Terrex Speed GTX ,77,185 reviews,NA,running-shoes,4.5 
Adidas,Adidas 4DFWD 2 New ,86,51 reviews,$160,running-shoes,4.8 
Adidas,Adidas Alphatorsion ,83,"2,808 reviews",$36,running-shoes,4.2 
Adidas,Adidas Supernova+ Lab test ,84,"1,000 reviews",$49,running-shoes,4.4 
Adidas,Adidas Alphabounce EM ,84,"4,365 reviews",$110,running-shoes,4.5 
Adidas,Adidas Alphabounce+ ,82,"12,055 reviews",$50,running-shoes,4.6 
Adidas,Adidas Climacool Ventania ,80,150 reviews,$40,running-shoes,4.4 
Adidas,Adidas Duramo 10 Lab test ,87,"7,156 reviews",$43,running-shoes,4.5 
Adidas,Adidas Senseboost Go ,86,"6,237 reviews",$36,running-shoes,4.4 
Adidas,Adidas Cosmic 2.0 SL ,83,"5,882 reviews",$60,running-shoes,4.5 
Adidas,Adidas Pulseboost HD LTD ,81,194 reviews,$55,running-shoes,4.5 
Adidas,Adidas Madoru 2.0 ,79,150 reviews,$39,running-shoes,4.3 
Adidas,Adidas Pulseboost HD Winter ,82,"1,272 reviews",$50,running-shoes,4.4 
Adidas,Adidas Rockadia Trail ,87,"12,621 reviews",$100,running-shoes,4.5 
Adidas,Adidas Falcon ,90,"89,408 reviews",$30,sneakers,4.5 
Adidas,Adidas Blackburn Ewood ,90,5 reviews,NA,sneakers,5.0 
Adidas,Adidas Superstar 2 ,93,"18,656 reviews",$70,sneakers,4.7 
Adidas,Adidas Samba OG ,93,"25,392 reviews",$100,sneakers,4.7 
Adidas,Adidas Deerupt Runner Parley ,93,"1,604 reviews",NA,sneakers,4.6 
Adidas,Adidas Superstar Adicolor ,88,231 reviews,NA,sneakers,4.4 
Adidas,Adidas Stan Smith Adicolor ,93,"5,958 reviews",$250,sneakers,4.6 
Adidas,Adidas Y-3 Raito Racer ,83,11 reviews,NA,sneakers,4.6 
Adidas,Adidas Superstar OG ,93,"11,543 reviews",$80,sneakers,4.6 
Adidas,Adidas Superstar MG ,86,9 reviews,$85,sneakers,4.8 
Adidas,Adidas Spezial ,94,"7,671 reviews",$55,sneakers,4.7 
Adidas,Adidas FYW S-97 ,81,281 reviews,$40,sneakers,4.1 
Adidas,Adidas ZX 2K Boost 2.0 New ,93,"5,271 reviews",$101,sneakers,4.7 
Adidas,Adidas Hoops 2.0 Mid ,91,"47,727 reviews",$50,sneakers,4.6 
Adidas,Adidas NMD S1 New ,90,9 reviews,$211,sneakers,5.0 
Adidas,Adidas Superstar 80s DLX ,93,118 reviews,NA,sneakers,4.6 
Adidas,Adidas Rivalry TR ,86,26 reviews,NA,sneakers,4.8 
Adidas,Adidas U_Path Run ,92,"69,368 reviews",$45,sneakers,4.6 
Adidas,Adidas ZX Torsion ,90,538 reviews,$45,sneakers,4.5 
Adidas,Adidas Gazelle OG ,95,"14,311 reviews",$75,sneakers,4.7 
Adidas,Adidas Superstar Suede ,92,"4,810 reviews",$113,sneakers,4.6 
Adidas,Adidas Superstar 80s Recon ,86,190 reviews,$40,sneakers,4.3 
Adidas,Adidas ZX 10000 ,94,185 reviews,$70,sneakers,4.7 
Adidas,Adidas Ozelia ,94,"9,295 reviews",$41,sneakers,4.7 
Adidas,Adidas Superstar Slip-On ,89,"2,659 reviews",NA,sneakers,4.5 
Adidas,Adidas Lite Racer Adapt 3.0 ,91,"65,130 reviews",$35,sneakers,4.5 
Adidas,Adidas Ultraboost Web DNA ,94,530 reviews,$92,sneakers,4.7 
Adidas,Adidas Top Ten Hi ,94,"6,925 reviews",$40,sneakers,4.7 
Adidas,Adidas Court 80s ,89,"1,173 reviews",$79,sneakers,4.5 
Adidas,Adidas FYW 98 ,75,23 reviews,$70,sneakers,4.2 
Adidas,Adidas Predator 19.3 Laceless Firm Ground ,86,334 reviews,NA,soccer-cleats,4.6 
Adidas,Adidas Predator 18.4 Flexible Grounds ,81,749 reviews,NA,soccer-cleats,4.3 
Adidas,Adidas Predator 19.3 Artificial Grass ,81,420 reviews,NA,soccer-cleats,4.3 
Adidas,Adidas Tracerocker ,78,454 reviews,NA,running-shoes,4.1 
Adidas,Adidas Run Lux Clima ,81,"1,380 reviews",NA,running-shoes,4.5 
Adidas,Adidas Asweego ,80,"3,062 reviews",$70,running-shoes,4.4 
Adidas,Adidas Vengeful ,76,354 reviews,NA,running-shoes,4.2 
Adidas,Adidas 90s Valasion ,74,"2,326 reviews",$45,running-shoes,4.1 
Adidas,Adidas Runfalcon 2.0 TR ,90,"13,866 reviews",$44,running-shoes,4.5 
Adidas,Adidas AlphaEdge 4D ,87,337 reviews,$180,running-shoes,4.4 
Adidas,Adidas Runfalcon 2.0 ,83,"93,165 reviews",$40,running-shoes,4.6 
Adidas,Adidas Supernova ST ,83,"1,814 reviews",$65,running-shoes,4.3 
Adidas,Adidas Supernova ,89,"18,914 reviews",$39,running-shoes,4.5 
Adidas,Adidas Ventice ,78,258 reviews,$35,running-shoes,4.4 
Adidas,Adidas Asweerun ,78,"5,605 reviews",$70,running-shoes,4.3 
Adidas,Adidas Speedmotion ,74,44 reviews,$60,running-shoes,4.6 
Adidas,Adidas Alphaboost Parley ,83,"1,284 reviews",NA,running-shoes,4.6 
Adidas,Adidas EQ21 Run Cold.RDY ,77,"1,074 reviews",$52,running-shoes,4.3 
Adidas,Adidas Fluidflow ,79,"15,849 reviews",$35,running-shoes,4.4 
Adidas,Adidas Fluidflow 2.0 ,81,"6,854 reviews",$43,running-shoes,4.5 
Adidas,Adidas EQ21 ,87,"8,449 reviews",$38,running-shoes,4.5 
Adidas,Adidas Purebounce+ ,75,"5,677 reviews",$58,running-shoes,4.2 
Adidas,Adidas Purebounce+ Street ,77,"1,720 reviews",$53,running-shoes,4.3 
Adidas,Adidas Runfalcon Lab test ,80,"103,016 reviews",$60,running-shoes,4.4 
Adidas,Adidas Sensebounce+ ,81,"7,843 reviews",$45,running-shoes,4.5 
Adidas,Adidas Sensebounce+ Street ,79,"1,464 reviews",$67,running-shoes,4.4 
Adidas,Adidas Edge XT ,79,"1,243 reviews",$45,running-shoes,4.4 
Adidas,Adidas 4D Run 1.0 ,87,336 reviews,$90,running-shoes,4.3 
Adidas,Adidas ZX 4000 4D ,81,74 reviews,$90,running-shoes,4.5 
Adidas,Adidas Nova Run ,78,"1,361 reviews",$40,running-shoes,4.3 
Adidas,Adidas Solar Drive ,83,"2,076 reviews",$30,running-shoes,4.3 
Adidas,Adidas Terrex Speed ,79,815 reviews,$84,running-shoes,4.2 
Adidas,Adidas Edge Gameday ,82,"4,379 reviews",$70,running-shoes,4.6 
Adidas,Adidas EQT Support 93/17 ,88,"4,825 reviews",$85,sneakers,4.4 
Adidas,Adidas Forum 84 High ,96,201 reviews,$75,sneakers,4.8 
Adidas,Adidas ZX Flux ,92,"59,157 reviews",$25,sneakers,4.6 
Adidas,Adidas Superstar Laceless ,84,114 reviews,$45,sneakers,4.2 
Adidas,Adidas Forum Mid ,94,"8,070 reviews",$25,sneakers,4.7 
Adidas,Adidas Forum Low ,95,"9,912 reviews",$56,sneakers,4.8 
Adidas,Adidas Climacool 1 ,88,"2,740 reviews",$34,sneakers,4.4 
Adidas,Adidas I-5923 ,87,"18,586 reviews",$40,sneakers,4.4 
Adidas,Adidas Busenitz Vintage ,94,55 reviews,$64,sneakers,4.7 
Adidas,Adidas Kaptir ,92,"32,667 reviews",$40,sneakers,4.6 
Adidas,Adidas Swift Run RF ,86,"5,139 reviews",$45,sneakers,4.3 
Adidas,Adidas Busenitz Vulc ADV ,91,491 reviews,NA,sneakers,4.6 
Adidas,Adidas ZX Flux Primeknit ,87,511 reviews,$70,sneakers,4.3 
Adidas,Adidas Matchbreak Super ,92,"1,447 reviews",$45,sneakers,4.6 
Adidas,Adidas Aloha Super ,87,7 reviews,NA,sneakers,4.9 
Adidas,Adidas X9000L3 ,88,"2,530 reviews",$35,sneakers,4.4 
Adidas,Adidas Advantage ,91,"78,179 reviews",$23,sneakers,4.5 
Adidas,Adidas Yeezy 500 ,84,161 reviews,$260,sneakers,4.2 
Adidas,Adidas Retropy F2 ,93,"1,888 reviews",$45,sneakers,4.7 
Adidas,Adidas Samba Vegan ,93,"1,567 reviews",$100,sneakers,4.7 
Adidas,Adidas Pharrell Williams Hu Holi NMD MC ,76,27 reviews,$475,sneakers,4.2 
Adidas,Adidas Tubular Doom Sock Primeknit ,88,990 reviews,$85,sneakers,4.4 
Adidas,Adidas Rod Laver Super ,92,158 reviews,NA,sneakers,4.6 
Adidas,Adidas VL Court 2.0 ,92,"82,248 reviews",$42,sneakers,4.6 
Adidas,Adidas Stan Smith Primeknit ,80,645 reviews,$56,sneakers,4.0 
Adidas,Adidas I-5923 Pride ,88,880 reviews,NA,sneakers,4.4 
Adidas,Adidas Iniki Runner ,88,"6,967 reviews",$105,sneakers,4.4 
Adidas,Adidas Gazelle Stitch and Turn ,86,409 reviews,$80,sneakers,4.3 
Adidas,Adidas Pharrell Williams Human Race NMD TR ,95,313 reviews,$225,sneakers,4.7 
Adidas,Adidas Superstar Foundation ,92,"158,930 reviews",$68,sneakers,4.6 
Adidas,Adidas Kanadia Trail ,81,"3,943 reviews",$100,running-shoes,4.2 
Adidas,Adidas Questar Trail ,80,"1,215 reviews",$80,running-shoes,4.5 
Adidas,Adidas Pureboost DPR ,88,"5,257 reviews",$60,running-shoes,4.5 
Adidas,Adidas Response Trail ,86,"4,823 reviews",$70,running-shoes,4.3 
Adidas,Adidas Pureboost LTD ,82,"1,236 reviews",$81,running-shoes,4.5 
Adidas,Adidas Pureboost Go LTD ,87,583 reviews,$50,running-shoes,4.4 
Adidas,Adidas Pureboost DPR LTD ,83,201 reviews,$87,running-shoes,4.3 
Adidas,Adidas Supernova Trail ,84,847 reviews,$49,running-shoes,4.4 
Adidas,Adidas Ultraboost Mid ,89,662 reviews,$65,running-shoes,4.6 
Adidas,Adidas Pureboost Clima ,88,278 reviews,$70,running-shoes,4.6 
Adidas,Adidas Ultraboost City ,73,34 reviews,$140,running-shoes,4.5 
Adidas,Adidas Futurecraft 4D ,78,255 reviews,$145,running-shoes,4.3 
Adidas,Adidas Ultraboost Clima ,90,"2,448 reviews",$100,running-shoes,4.5 
Adidas,Adidas Alphabounce RC 2.0 ,81,"5,422 reviews",$45,running-shoes,4.5 
Adidas,Adidas Ultraboost Parley ,88,"2,098 reviews",$60,running-shoes,4.5 
Adidas,Adidas Pureboost All Terrain ,85,350 reviews,$80,running-shoes,4.4 
Adidas,Adidas Ultraboost All Terrain ,88,"1,305 reviews",$82,running-shoes,4.5 
Adidas,Adidas Ultraboost Leather ,83,8 reviews,$200,running-shoes,4.6 
Adidas,Adidas Ultraboost Laceless ,85,"1,278 reviews",$138,running-shoes,4.5 
Adidas,Adidas Ultraboost Uncaged Parley ,91,592 reviews,$259,running-shoes,4.8 
Adidas,Adidas Ultraboost Multicolor ,88,696 reviews,$150,running-shoes,4.5 
Adidas,Adidas Strutter ,86,"45,684 reviews",$55,sneakers,4.3 
Adidas,Adidas Puremotion Adapt ,90,"49,130 reviews",NA,sneakers,4.5 
Adidas,Adidas ZX 22 Boost ,93,616 reviews,$45,sneakers,4.6 
Adidas,Adidas Campus ,92,"23,846 reviews",$118,sneakers,4.6 
Adidas,Adidas Lite Racer Reborn ,89,"32,713 reviews",$71,sneakers,4.4 
Adidas,Adidas X_PLR S ,93,"1,346 reviews",$41,sneakers,4.7 
Adidas,Adidas adiFOM Q New ,90,5 reviews,$120,sneakers,5.0 
Adidas,Adidas ZX 700 ,90,"5,382 reviews",$80,sneakers,4.5 
Adidas,Adidas Micropacer ,81,24 reviews,$57,sneakers,4.5 
Adidas,Adidas Grand Court ,93,"599,041 reviews",$28,sneakers,4.6 
Adidas,Adidas Continental 80 Pride ,89,612 reviews,NA,sneakers,4.5 
Adidas,Adidas USA 84 ,92,"4,918 reviews",$85,sneakers,4.6 
Adidas,Adidas Liberty Cup ,88,240 reviews,$60,sneakers,4.4 
Adidas,Adidas Forum Low South Park New ,98,63 reviews,NA,sneakers,4.9 
Adidas,Adidas Yeezy Foam Runner ,66,41 reviews,$255,sneakers,3.7 
Adidas,Adidas Busenitz Vulc 2 New ,92,"4,441 reviews",$40,sneakers,4.6 
Adidas,Adidas Superstar White Mountaineering ,93,82 reviews,$120,sneakers,4.7 
Adidas,Adidas Hamburg ,93,"34,306 reviews",$125,sneakers,4.7 
Adidas,Adidas Samoa ,92,"17,235 reviews",$55,sneakers,4.6 
Adidas,Adidas Continental 80 Stripes ,91,"4,723 reviews",$69,sneakers,4.6 
Adidas,Adidas Stadt ,87,30 reviews,$80,sneakers,4.8 
Adidas,Adidas 350 ,90,921 reviews,NA,sneakers,4.5 
Adidas,Adidas Superstar 80s Clean ,93,956 reviews,NA,sneakers,4.7 
Adidas,Adidas Sabalo ,90,794 reviews,$23,sneakers,4.5 
Adidas,Adidas Superstar Run-DMC ,83,5 reviews,$272,sneakers,4.6 
Adidas,Adidas EQT Bask ADV ,88,552 reviews,$96,sneakers,4.4 
Adidas,Adidas EQT Support ADV ,86,"9,985 reviews",$40,sneakers,4.3 
Adidas,Adidas Matchcourt High RX ,88,194 reviews,$50,sneakers,4.4 
Adidas,Adidas Superstar ,93,"516,654 reviews",$27,sneakers,4.6 
Adidas,Adidas Yeezy Boost 700 MNVN ,67,16 reviews,$210,sneakers,3.7 
Adidas,Adidas Pro Model ,93,"38,311 reviews",$40,sneakers,4.7 
Adidas,Adidas Stan Smith Lab test ,93,"419,174 reviews",$20,sneakers,4.7 
Adidas,Adidas Deerupt Runner ,90,"13,082 reviews",$60,sneakers,4.5 
Adidas,Adidas Gazelle Indoor ,90,224 reviews,$90,sneakers,4.5 
Adidas,Adidas Ozrah ,91,176 reviews,$84,sneakers,4.5 
Adidas,Adidas Gazelle ,94,"612,067 reviews",$45,sneakers,4.7 
Adidas,Adidas Sobakov ,88,"1,777 reviews",$50,sneakers,4.4 
Adidas,Adidas BW Army ,93,144 reviews,NA,sneakers,4.7 
Adidas,Adidas Japan ,82,40 reviews,$80,sneakers,4.5 
Adidas,Adidas Jeans ,93,"9,720 reviews",NA,sneakers,4.7 
Adidas,Adidas Top Ten RB New ,95,"1,051 reviews",$40,sneakers,4.7 
Adidas,Adidas LA Trainer 3 New ,93,72 reviews,$40,sneakers,4.6 
Adidas,Adidas Los Angeles ,88,"2,247 reviews",$75,sneakers,4.4 
Adidas,Adidas Rivalry Low ,89,"10,710 reviews",$41,sneakers,4.5 
Adidas,Adidas ZX 8000 LEGO ,83,5 reviews,$83,sneakers,4.6 
Adidas,Adidas Crazychaos ,90,"7,694 reviews",$65,sneakers,4.5 
Adidas,Adidas Stan Smith H New ,90,5 reviews,$117,sneakers,5.0 
Adidas,Adidas Delpala ,88,"1,937 reviews",$27,sneakers,4.4 
Adidas,Adidas Court Adapt ,87,"5,178 reviews",$68,sneakers,4.4 
Adidas,Adidas Samoa Vintage ,93,506 reviews,NA,sneakers,4.7 
Adidas,Adidas Kamanda ,84,116 reviews,$70,sneakers,4.2 
Adidas,Adidas Country OG ,81,199 reviews,NA,sneakers,4.0 
Adidas,Adidas Forum Exhibit Low ,94,601 reviews,$95,sneakers,4.7 
Adidas,Adidas Grand Court SE ,93,"73,015 reviews",$37,sneakers,4.6 
Adidas,Adidas Rod Laver Vintage ,91,183 reviews,$75,sneakers,4.5 
Adidas,Adidas Supercourt RX ,83,98 reviews,$60,sneakers,4.2 
Adidas,Adidas Tubular Shadow ,85,"11,074 reviews",$25,sneakers,4.3 
Adidas,Adidas Continental Vulc ,91,"3,957 reviews",$31,sneakers,4.5 
Adidas,Adidas Forest Hills ,89,"1,066 reviews",NA,sneakers,4.4 
Adidas,Adidas Response Super ,88,"10,145 reviews",$48,sneakers,4.4 
